code,WHERE1_프로젝트,WHERE2_동,WHERE3_층,HOW1_공사,HOW2_대공종,HOW3_작업명,HOW4_품명,HOW5_규격,HOW6_세부작업명,WHEN1_시작일,WHEN2종료일,WHEN3_기간(일),WHO1_하도급업체,R1_단위,R2_수량,R3_재료비_단가,R4_노무비_단가,R5_경비_단가,R6_합계_단가,R7_재료비_금액,R8_노무비_금액,R9_경비_금액,R10_합계_금액
인천_05674,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,게이트 밸브,"나사, 스테인리스, D25",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,56060.0,0.0,0.0,56060.0,112120.0,0.0,0.0,112120.0
인천_05675,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,게이트 밸브,"나사, 스테인리스, D32",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,12.0,61200.0,0.0,0.0,61200.0,734400.0,0.0,0.0,734400.0
인천_05676,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,게이트 밸브,"나사, 스테인리스, D40",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,77300.0,0.0,0.0,77300.0,154600.0,0.0,0.0,154600.0
인천_05677,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,게이트 밸브,"나사, 스테인리스, D50",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,13.0,81600.0,0.0,0.0,81600.0,1060800.0,0.0,0.0,1060800.0
인천_05678,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,버터플라이 밸브,"GEAR,10K*D65",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,7.0,99160.0,0.0,0.0,99160.0,694120.0,0.0,0.0,694120.0
인천_05679,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,밸브 설치,D15 - 25mm,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개,172.0,220.0,10733.0,0.0,10953.0,37840.0,1846076.0,0.0,1883916.0
인천_05680,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,밸브 설치,D32 - 50mm,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개,27.0,325.0,15886.0,0.0,16211.0,8775.0,428922.0,0.0,437697.0
인천_05681,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,밸브 설치,D65mm,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개,7.0,702.0,34385.0,0.0,35087.0,4914.0,240695.0,0.0,245609.0
인천_05682,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,수격방지기,W.H.C D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,1.0,29550.0,0.0,0.0,29550.0,29550.0,0.0,0.0,29550.0
인천_05683,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,수격방지기,W.H.C D65,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,32580.0,0.0,0.0,32580.0,65160.0,0.0,0.0,65160.0
인천_05684,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,수격방지기,W.H.C D80,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,11.0,42420.0,0.0,0.0,42420.0,466620.0,0.0,0.0,466620.0
인천_05685,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수 (STS 복식),D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05686,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수 (STS 복식),D32,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05687,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수 (STS 복식),D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05688,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수 (STS 복식),D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05689,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수 (STS 복식),D80,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05690,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,신축접수고정앙카가대,,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05691,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,자동공기변설치(물용)SR,D15,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05692,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D15,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,616.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05693,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D20,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,802.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05694,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05695,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D32,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05696,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05697,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05698,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D65,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05699,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,절연행가(달대볼트),D100,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05700,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D20",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,1.0,330.0,0.0,0.0,330.0,330.0,0.0,0.0,330.0
인천_05701,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D25",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,9.0,370.0,0.0,0.0,370.0,3330.0,0.0,0.0,3330.0
인천_05702,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D32",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,16.0,410.0,0.0,0.0,410.0,6560.0,0.0,0.0,6560.0
인천_05703,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D40",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,15.0,450.0,0.0,0.0,450.0,6750.0,0.0,0.0,6750.0
인천_05704,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D50",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,43.0,520.0,0.0,0.0,520.0,22360.0,0.0,0.0,22360.0
인천_05705,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D65",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,31.0,630.0,0.0,0.0,630.0,19530.0,0.0,0.0,19530.0
인천_05706,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D80",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,7.0,700.0,0.0,0.0,700.0,4900.0,0.0,0.0,4900.0
인천_05707,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D100",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,6.0,880.0,0.0,0.0,880.0,5280.0,0.0,0.0,5280.0
인천_05708,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,U자형볼트/너트,"절연, D125",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,23.0,1590.0,0.0,0.0,1590.0,36570.0,0.0,0.0,36570.0
인천_05709,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연앙카 D20",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,5.0,20290.0,0.0,0.0,20290.0,101450.0,0.0,0.0,101450.0
인천_05710,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연앙카 D25",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,8.0,20290.0,0.0,0.0,20290.0,162320.0,0.0,0.0,162320.0
인천_05711,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연앙카 D32",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,3.0,22320.0,0.0,0.0,22320.0,66960.0,0.0,0.0,66960.0
인천_05712,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연앙카 D50",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,4.0,24350.0,0.0,0.0,24350.0,97400.0,0.0,0.0,97400.0
인천_05713,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연앙카 D80",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,36530.0,0.0,0.0,36530.0,73060.0,0.0,0.0,73060.0
인천_05714,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연가이드 D25",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,4.0,9180.0,0.0,0.0,9180.0,36720.0,0.0,0.0,36720.0
인천_05715,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연가이드 D32",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,9930.0,0.0,0.0,9930.0,19860.0,0.0,0.0,19860.0
인천_05716,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연가이드 D40",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,4.0,9930.0,0.0,0.0,9930.0,39720.0,0.0,0.0,39720.0
인천_05717,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연가이드 D50",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,4.0,11430.0,0.0,0.0,11430.0,45720.0,0.0,0.0,45720.0
인천_05718,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연가이드 D80",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,13680.0,0.0,0.0,13680.0,27360.0,0.0,0.0,27360.0
인천_05719,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D20",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,49.0,6910.0,0.0,0.0,6910.0,338590.0,0.0,0.0,338590.0
인천_05720,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D25",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,51.0,7510.0,0.0,0.0,7510.0,383010.0,0.0,0.0,383010.0
인천_05721,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D32",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,46.0,8270.0,0.0,0.0,8270.0,380420.0,0.0,0.0,380420.0
인천_05722,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D40",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,9.0,8270.0,0.0,0.0,8270.0,74430.0,0.0,0.0,74430.0
인천_05723,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D50",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,371.0,9770.0,0.0,0.0,9770.0,3624670.0,0.0,0.0,3624670.0
인천_05724,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D65",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,10510.0,0.0,0.0,10510.0,21020.0,0.0,0.0,21020.0
인천_05725,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D80",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,24.0,12030.0,0.0,0.0,12030.0,288720.0,0.0,0.0,288720.0
인천_05726,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,파이프슈,"슈(SHOE),절연레스팅 D100",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,15020.0,0.0,0.0,15020.0,30040.0,0.0,0.0,30040.0
인천_05727,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D20,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,146.0,12938.0,0.0,0.0,12938.0,1888948.0,0.0,0.0,1888948.0
인천_05728,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,13020.0,0.0,0.0,13020.0,26040.0,0.0,0.0,26040.0
인천_05729,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D32,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,10.0,13941.0,0.0,0.0,13941.0,139410.0,0.0,0.0,139410.0
인천_05730,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,15392.0,0.0,0.0,15392.0,30784.0,0.0,0.0,30784.0
인천_05731,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,12.0,16074.0,0.0,0.0,16074.0,192888.0,0.0,0.0,192888.0
인천_05732,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D65,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,7.0,17750.0,0.0,0.0,17750.0,124250.0,0.0,0.0,124250.0
인천_05733,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D80,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,19627.0,0.0,0.0,19627.0,19627.0,0.0,0.0,19627.0
인천_05734,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D100,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,20800.0,0.0,0.0,20800.0,41600.0,0.0,0.0,41600.0
인천_05735,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,벽체)",D125,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,23331.0,0.0,0.0,23331.0,23331.0,0.0,0.0,23331.0
인천_05736,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D20,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,1.0,11968.0,0.0,0.0,11968.0,11968.0,0.0,0.0,11968.0
인천_05737,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,12007.0,0.0,0.0,12007.0,24014.0,0.0,0.0,24014.0
인천_05738,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D32,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,12179.0,0.0,0.0,12179.0,24358.0,0.0,0.0,24358.0
인천_05739,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,4.0,13094.0,0.0,0.0,13094.0,52376.0,0.0,0.0,52376.0
인천_05740,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,13168.0,0.0,0.0,13168.0,26336.0,0.0,0.0,26336.0
인천_05741,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D65,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,7.0,14281.0,0.0,0.0,14281.0,99967.0,0.0,0.0,99967.0
인천_05742,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D80,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,15482.0,0.0,0.0,15482.0,30964.0,0.0,0.0,30964.0
인천_05743,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,"내화충전재(강관,바닥)",D100,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,2.0,16464.0,0.0,0.0,16464.0,32928.0,0.0,0.0,32928.0
인천_05744,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D20,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,146.0,290.0,0.0,0.0,290.0,42340.0,0.0,0.0,42340.0
인천_05745,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,320.0,0.0,0.0,320.0,640.0,0.0,0.0,640.0
인천_05746,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D35,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,10.0,700.0,0.0,0.0,700.0,7000.0,0.0,0.0,7000.0
인천_05747,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,770.0,0.0,0.0,770.0,1540.0,0.0,0.0,1540.0
인천_05748,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,12.0,840.0,0.0,0.0,840.0,10080.0,0.0,0.0,10080.0
인천_05749,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D75,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,8.0,1400.0,0.0,0.0,1400.0,11200.0,0.0,0.0,11200.0
인천_05750,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D100,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,1400.0,0.0,0.0,1400.0,2800.0,0.0,0.0,2800.0
인천_05751,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,스리브 D125,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,1.0,2000.0,0.0,0.0,2000.0,2000.0,0.0,0.0,2000.0
인천_05752,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D25,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,3.0,840.0,0.0,0.0,840.0,2520.0,0.0,0.0,2520.0
인천_05753,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D32,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,840.0,0.0,0.0,840.0,1680.0,0.0,0.0,1680.0
인천_05754,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D40,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,4.0,840.0,0.0,0.0,840.0,3360.0,0.0,0.0,3360.0
인천_05755,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D50,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,840.0,0.0,0.0,840.0,1680.0,0.0,0.0,1680.0
인천_05756,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D75,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,9.0,840.0,0.0,0.0,840.0,7560.0,0.0,0.0,7560.0
인천_05757,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,배수용 경질염화비닐 이음관,입상관스리브 D100,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,2.0,920.0,0.0,0.0,920.0,1840.0,0.0,0.0,1840.0
인천_05758,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,셋트앵커,M10×L75mm,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,EA,72.0,120.0,0.0,0.0,120.0,8640.0,0.0,0.0,8640.0
인천_05759,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,ㄷ형강,100×50×5×7.5mm,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,KG,2595.0,1159.0,0.0,0.0,1159.0,3007605.0,0.0,0.0,3007605.0
인천_05760,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,ㄱ형강,"등변, 50×50×6mm",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,KG,430.0,1159.0,0.0,0.0,1159.0,498370.0,0.0,0.0,498370.0
인천_05761,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,ㄱ형강,"등변, 75×75×6mm",기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,KG,1900.0,1159.0,0.0,0.0,1159.0,2202100.0,0.0,0.0,2202100.0
인천_05762,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,인서트플레이트,200x200x9T,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,개소,264.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05763,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,유성페인트칠,철재면2회,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,M2,204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05764,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,녹막이페인트칠,2회,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,M2,204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05765,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,잡철물제작설치,간단,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,TON,4.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
인천_05766,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,노무비,보통인부,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,인,173.0,0.0,157068.0,0.0,157068.0,0.0,27172764.0,0.0,27172764.0
인천_05767,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,노무비,배관공,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,인,346.0,0.0,214118.0,0.0,214118.0,0.0,74084828.0,0.0,74084828.0
인천_05768,인천소방학교,00_공통,,D_기계설비공사,D06_급수급탕배관공사,급수급탕배관공사,공구손료,노무비의 2%,기계설비(배관),2026-06-01,2027-06-30,394,동아급수㈜,식,1.0,2025151.0,0.0,0.0,2025151.0,2025151.0,0.0,0.0,2025151.0
